0.000000000000000000e+00 1.320792857142857046e-01 6.357142857142846805e-03 1.659428571428571073e-02 -5.166642857142855760e-02 -3.968499999999997030e-02 5.198571428571428787e-02 1.567828571428571405e-01 2.481307142857143155e-01 -1.082742857142856840e-01 3.910714285714302074e-03 3.681592857142858000e-01 2.659264285714286191e-01 3.384999999999999815e-02 2.331278571428571644e-01 1.786585714285714166e-01 -5.277500000000000246e-02 2.378771428571428703e-01 6.867428571428571549e-02 -7.116428571428562617e-03 -1.733571428571428416e-02 -5.715428571428571303e-02 -2.673714285714285516e-02 2.961357142857143007e-02 1.765742857142857114e-01 1.566378571428571065e-01 3.796714285714286596e-01 -4.561142857142853890e-02 1.455021428571428577e-01 2.378771428571428703e-01 -9.164214285714285257e-02 3.899714285714284828e-02 5.244714285714284496e-02 2.083757142857142752e-01 1.092021428571428726e-01 2.606514285714285895e-01 1.026307142857142835e-01 -2.136500000000000205e-02 -2.166642857142857953e-02 3.264721428571428774e-01 2.378771428571428703e-01 2.958185714285713752e-01 -2.799642857142856447e-02 1.567828571428571405e-01
1.320792857142857046e-01 0.000000000000000000e+00 1.652407142857142686e-01 1.295078571428571468e-01 3.239078571428571918e-01 3.657499999999999640e-01 4.075442857142857478e-01 -1.292571428571428517e-02 1.084664285714285886e-01 -2.092899999999999761e-01 2.621264285714285380e-01 2.517878571428571743e-01 2.342457142857142516e-01 2.557657142857142629e-01 1.778621428571428853e-01 5.005228571428571582e-01 2.628457142857142936e-01 2.166421428571428387e-01 2.891407142857143064e-01 2.243478571428571544e-01 2.465714285714285248e-01 3.375892857142857584e-01 5.660214285714285642e-01 4.059321428571428525e-01 8.252071428571429446e-02 2.783785714285713989e-02 2.467350000000000099e-01 3.663457142857143300e-01 2.435042857142857009e-01 2.166421428571428387e-01 4.547014285714285342e-01 1.991428571428571492e-01 1.568342857142857039e-01 5.231892857142856901e-01 2.318342857142856872e-01 1.644478571428571456e-01 2.659500000000000197e-01 2.727878571428571375e-01 3.034878571428570870e-01 2.156149999999999733e-01 2.166421428571428387e-01 1.052478571428571291e-01 2.666164285714285875e-01 -1.292571428571428517e-02
6.357142857142846805e-03 1.652407142857142686e-01 0.000000000000000000e+00 1.391635294117647137e-01 3.203394117647059280e-01 2.808288235294117974e-01 1.915035294117647113e-01 -1.761117647058823774e-02 2.531176470588235652e-02 -2.293611764705882072e-01 3.136494117647058988e-01 2.117058823529411604e-01 1.495041176470588429e-01 2.880588235294117005e-01 1.849158823529411522e-01 3.267417647058823427e-01 1.602929411764705825e-01 1.801052941176470856e-01 1.770811764705882418e-01 2.835535294117647043e-01 2.788894117647058857e-01 2.839229411764706001e-01 5.021117647058823685e-01 1.901541176470588068e-01 1.114588235294117491e-01 1.355882352941176596e-03 2.131958823529411795e-01 2.902135294117647035e-01 1.560376470588235587e-01 1.801052941176470856e-01 5.512911764705882289e-01 2.249929411764706177e-01 2.368323529411764383e-01 3.198441176470588343e-01 1.340205882352941136e-01 1.908352941176471029e-01 1.464805882352941402e-01 2.289270588235294002e-01 2.088211764705882323e-01 1.894711764705882262e-01 1.801052941176470856e-01 8.986352941176471709e-02 3.013529411764706012e-01 -1.994374999999999967e-02
1.659428571428571073e-02 1.295078571428571468e-01 1.391635294117647137e-01 0.000000000000000000e+00 1.306499999999999884e-01 1.691202631578947457e-01 2.710310526315789503e-01 -1.403342105263158217e-02 1.710647368421052694e-01 -1.131305263157894730e-01 2.058800000000000352e-01 2.209255263157894333e-01 2.218171052631578988e-01 2.215481578947368912e-01 1.419268421052631846e-01 2.076647368421052076e-01 1.309115789473684066e-01 2.326415789473684215e-01 1.451815789473684115e-01 1.513636842105263169e-01 1.576336842105262870e-01 1.662318421052631778e-01 4.109052631578946624e-01 1.780576315789473563e-01 1.365668421052631532e-01 -2.946684210526316280e-02 2.141189473684210198e-01 2.399505263157894475e-01 1.387586842105263396e-01 2.047807894736842216e-01 4.462394736842105192e-01 1.437268421052631806e-01 1.444960526315789417e-01 2.627371052631578552e-01 1.605215789473684040e-01 2.417518421052630984e-01 5.409078947368424484e-02 1.908899999999999764e-01 1.498768421052631139e-01 2.184621052631579019e-01 1.656002631578947504e-01 1.714642105263157190e-01 2.251125925925925864e-01 -1.298625000000000126e-02
-5.166642857142855760e-02 3.239078571428571918e-01 3.203394117647059280e-01 1.306499999999999884e-01 0.000000000000000000e+00 3.066815789473683052e-01 4.233634210526315833e-01 -8.158210526315788635e-02 -2.356052631578946926e-02 -4.875276315789474069e-01 4.346852631578947412e-01 1.404789473684210366e-01 7.022789473684210027e-02 4.190952631578947485e-01 1.807902631578947872e-01 3.974794736842104381e-01 2.706528947368421201e-01 9.181289473684212110e-02 3.015773684210525940e-01 4.127092105263157062e-01 3.861826315789473330e-01 3.326902631578946834e-01 4.481694736842105620e-01 3.112981578947368044e-01 2.259465789473684150e-01 -2.991242105263157702e-01 1.379105263157894834e-01 3.525755263157894226e-01 3.648484210526315441e-01 1.004210526315789387e-01 3.995484210526315527e-01 3.636776315789472802e-01 2.990228947368420709e-01 4.156413157894737198e-01 2.864428947368420908e-01 1.734626315789473683e-01 2.212565789473683875e-01 2.605705263157894191e-01 3.309355263157894300e-01 1.182926315789473437e-01 -1.556710526315789600e-02 3.836947368421052967e-02 4.253781481481481164e-01 -8.022999999999999576e-02
-3.968499999999997030e-02 3.657499999999999640e-01 2.808288235294117974e-01 1.691202631578947457e-01 3.066815789473683052e-01 0.000000000000000000e+00 4.047028947368421226e-01 -1.061921052631578793e-01 -1.091821052631578859e-01 -5.792876315789471375e-01 4.665000000000000813e-01 6.445236842105261932e-02 4.085552631578946020e-02 4.995097368421051454e-01 1.205086842105263373e-01 4.766813157894737030e-01 2.596242105263158462e-01 4.259289473684210042e-02 3.578205263157895888e-01 4.944352631578946555e-01 4.684613157894736979e-01 3.563128947368421895e-01 4.342100000000000404e-01 3.796186842105261916e-01 1.874342105263158142e-01 -4.112800000000000900e-01 9.999236842105260759e-02 3.284192105263158967e-01 3.643489473684211610e-01 4.377157894736840443e-02 4.445302631578947339e-01 4.378431578947368230e-01 3.272823684210526274e-01 4.318131578947367322e-01 3.612868421052632395e-01 2.267697368421053294e-01 2.020192105263157456e-01 2.897747368421053626e-01 3.926702631578947167e-01 2.618052631578947700e-02 -6.709473684210527644e-02 7.480157894736842727e-02 5.738192592592591401e-01 -1.222099999999999992e-01
5.198571428571428787e-02 4.075442857142857478e-01 1.915035294117647113e-01 2.710310526315789503e-01 4.233634210526315833e-01 4.047028947368421226e-01 0.000000000000000000e+00 1.719499999999999848e-02 -1.081421052631579248e-02 -3.675213157894738347e-01 3.137481578947369232e-01 1.595236842105262898e-01 1.481739473684210162e-01 3.537457894736841246e-01 2.423715789473683269e-01 5.663500000000000201e-01 4.070310526315788491e-01 1.753807894736842399e-01 3.540707894736842554e-01 4.540802631578947368e-01 4.340397368421052837e-01 3.899013157894737902e-01 5.722573684210525702e-01 5.048728947368420483e-01 2.222921052631579020e-01 -2.304921052631579148e-01 2.150739473684210590e-01 3.416857894736842205e-01 3.600723684210526687e-01 1.582718421052631275e-01 4.657668421052632568e-01 4.200776315789474524e-01 4.338410526315789051e-01 5.090457894736842848e-01 3.774781578947368765e-01 2.508350000000000302e-01 2.303868421052631399e-01 3.538131578947369404e-01 4.331686842105264001e-01 1.110315789473684117e-01 -3.965263157894734734e-03 1.314460526315789635e-01 5.543766666666667398e-01 -8.944999999999999826e-03
1.567828571428571405e-01 -1.292571428571428517e-02 -1.761117647058823774e-02 -1.403342105263158217e-02 -8.158210526315788635e-02 -1.061921052631578793e-01 1.719499999999999848e-02 0.000000000000000000e+00 2.864373684210525517e-01 1.157271052631578812e-01 -6.161078947368421599e-02 2.206007894736842223e-01 2.465560526315788981e-01 -8.791078947368423380e-02 1.508613157894736767e-01 -2.300184210526316081e-02 -1.202342105263157733e-02 2.504055263157894951e-01 3.153210526315790296e-02 -6.135026315789472023e-02 -4.492236842105262751e-02 -9.977921052631577581e-02 9.849210526315790165e-03 -2.555421052631579384e-02 -3.354157894736840839e-02 1.944302631578947171e-01 2.148802631578947409e-01 -2.811263157894736478e-02 -5.660263157894738530e-03 2.497242105263157153e-01 4.006657894736841835e-02 -5.850894736842104926e-02 -4.117131578947368087e-02 6.177631578947368612e-03 -1.213657894736842185e-02 4.901526315789474925e-02 3.355947368421051402e-02 -4.844578947368419902e-02 -3.829605263157894596e-02 2.373136842105262601e-01 2.284939473684210465e-01 1.006534210526315726e-01 -7.958111111111110247e-02 1.970999999999999835e-02
2.481307142857143155e-01 1.084664285714285886e-01 2.531176470588235652e-02 1.710647368421052694e-01 -2.356052631578946926e-02 -1.091821052631578859e-01 -1.081421052631579248e-02 2.864373684210525517e-01 0.000000000000000000e+00 -8.950710526315790172e-02 -4.947473684210526579e-02 3.145963157894736684e-01 2.551073684210526382e-01 -9.088368421052632484e-02 2.014165789473683910e-01 6.004868421052631661e-02 1.006992105263157938e-01 2.887500000000001177e-01 1.161544736842105296e-01 -5.225210526315787751e-02 -6.026710526315788574e-02 -1.041663157894736486e-01 -1.407357894736842308e-01 3.907973684210526433e-02 1.374826315789473286e-01 1.317489473684211043e-01 3.406263157894737215e-01 -6.446289473684209403e-02 -1.458289473684210545e-02 2.901602631578946712e-01 -1.612734210526315937e-01 -6.867000000000000881e-02 -2.238947368421053026e-03 1.847947368421053171e-01 5.079236842105263466e-02 5.116815789473685289e-02 1.667365789473684579e-01 -5.716868421052630905e-02 -2.097289473684211050e-02 2.958789473684210192e-01 2.986602631578947897e-01 1.790960526315789891e-01 -6.699851851851851281e-02 2.968687500000000146e-01
-1.082742857142856840e-01 -2.092899999999999761e-01 -2.293611764705882072e-01 -1.131305263157894730e-01 -4.875276315789474069e-01 -5.792876315789471375e-01 -3.675213157894738347e-01 1.157271052631578812e-01 -8.950710526315790172e-02 0.000000000000000000e+00 -3.587781578947369376e-01 3.122257894736843453e-01 3.204776315789474861e-01 -2.773923684210527485e-01 2.140315789473684963e-02 -3.257292105263158155e-01 -2.757915789473684431e-01 3.234368421052631892e-01 -2.385531578947369113e-01 -3.531342105263157727e-01 -3.354436842105263383e-01 -5.658557894736840899e-01 -3.742268421052632466e-01 -3.561776315789473291e-01 -2.244321052631579050e-01 -2.536663157894737397e-01 3.487913157894738103e-01 -3.910376315789474422e-01 -3.021860526315790496e-01 3.219218421052632562e-01 -4.082734210526316465e-01 -4.038431578947368483e-01 -3.719707894736841713e-01 -2.381868421052631968e-01 -2.081928947368421046e-01 -1.120997368421052381e-01 1.635157894736841491e-02 -4.146552631578948045e-01 -3.834028947368420259e-01 3.536515789473685945e-01 -5.534736842105257223e-03 8.451815789473686447e-02 -3.972851851851852412e-01 1.037743749999999882e-01
